transaction_id,data_hora,ativo,quantidade,tipo_operacao,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
BTCX-00004552,2024-11-22 12:26:00+00:00,BTC,0.04,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.101721+00:00
BTCX-00004553,2024-11-22 13:54:00+00:00,BTC,0.09,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.101771+00:00
BTCX-00004554,2024-11-22 10:41:00+00:00,BTC,0.26,COMPRA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.101824+00:00
BTCX-00004555,2024-11-22 11:13:00+00:00,BTC,0.38,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.101880+00:00
BTCX-00004556,2024-11-22 20:58:00+00:00,BTC,0.43,COMPRA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.101931+00:00
BTCX-00004557,2024-11-23 20:52:00+00:00,BTC,0.29,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.101989+00:00
BTCX-00004558,2024-11-23 18:01:00+00:00,BTC,0.14,COMPRA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.102042+00:00
BTCX-00004559,2024-11-23 19:22:00+00:00,BTC,0.21,COMPRA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.102093+00:00
BTCX-00004560,2024-11-23 16:26:00+00:00,BTC,0.06,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.102145+00:00
BTCX-00004561,2024-11-23 20:35:00+00:00,BTC,0.02,COMPRA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.102199+00:00
BTCX-00004562,2024-11-23 20:22:00+00:00,BTC,0.38,VENDA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.102250+00:00
BTCX-00004563,2024-11-23 09:08:00+00:00,BTC,0.07,COMPRA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.102301+00:00
BTCX-00004564,2024-11-23 10:20:00+00:00,BTC,0.35,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.102352+00:00
BTCX-00004565,2024-11-23 17:56:00+00:00,BTC,0.26,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.102402+00:00
BTCX-00004566,2024-11-23 17:56:00+00:00,BTC,0.27,VENDA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.102452+00:00
BTCX-00004567,2024-11-23 15:50:00+00:00,BTC,0.33,VENDA,USD,C010,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.102505+00:00
BTCX-00004568,2024-11-23 16:24:00+00:00,BTC,0.04,COMPRA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.102556+00:00
BTCX-00004569,2024-11-23 13:19:00+00:00,BTC,0.3,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.102607+00:00
BTCX-00004570,2024-11-23 20:14:00+00:00,BTC,0.29,COMPRA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.102658+00:00
BTCX-00004571,2024-11-24 09:31:00+00:00,BTC,0.19,COMPRA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.102715+00:00
BTCX-00004572,2024-11-24 13:02:00+00:00,BTC,0.04,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.102766+00:00
BTCX-00004573,2024-11-24 20:48:00+00:00,BTC,0.34,COMPRA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.102817+00:00
BTCX-00004574,2024-11-24 20:40:00+00:00,BTC,0.09,COMPRA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.102867+00:00
BTCX-00004575,2024-11-24 13:34:00+00:00,BTC,0.18,VENDA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.102918+00:00
BTCX-00004576,2024-11-24 09:32:00+00:00,BTC,0.11,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.102970+00:00
BTCX-00004577,2024-11-24 17:26:00+00:00,BTC,0.21,VENDA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.103022+00:00
BTCX-00004578,2024-11-24 11:45:00+00:00,BTC,0.01,COMPRA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.103074+00:00
BTCX-00004579,2024-11-24 12:47:00+00:00,BTC,0.47,VENDA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.103126+00:00
BTCX-00004580,2024-11-24 11:55:00+00:00,BTC,0.01,VENDA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.103176+00:00
BTCX-00004581,2024-11-24 12:48:00+00:00,BTC,0.14,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.103227+00:00
BTCX-00004582,2024-11-24 09:35:00+00:00,BTC,0.34,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.103278+00:00
BTCX-00004583,2024-11-24 20:45:00+00:00,BTC,0.26,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.103328+00:00
BTCX-00004584,2024-11-24 10:39:00+00:00,BTC,0.01,COMPRA,USD,C009,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.103378+00:00
BTCX-00004585,2024-11-24 18:49:00+00:00,BTC,0.5,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.103430+00:00
BTCX-00004586,2024-11-24 10:25:00+00:00,BTC,0.01,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.103481+00:00
BTCX-00004587,2024-11-25 18:48:00+00:00,BTC,0.48,COMPRA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.103539+00:00
BTCX-00004588,2024-11-25 19:31:00+00:00,BTC,0.13,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.103597+00:00
BTCX-00004589,2024-11-25 19:34:00+00:00,BTC,0.5,VENDA,USD,C009,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.103649+00:00
BTCX-00004590,2024-11-25 18:02:00+00:00,BTC,0.25,COMPRA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.103701+00:00
BTCX-00004591,2024-11-25 14:19:00+00:00,BTC,0.35,COMPRA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.103752+00:00
BTCX-00004592,2024-11-25 16:16:00+00:00,BTC,0.25,COMPRA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.103803+00:00
BTCX-00004593,2024-11-25 09:58:00+00:00,BTC,0.39,VENDA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.103854+00:00
BTCX-00004594,2024-11-25 12:27:00+00:00,BTC,0.08,COMPRA,USD,C006,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.103907+00:00
BTCX-00004595,2024-11-25 16:05:00+00:00,BTC,0.07,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.103959+00:00
BTCX-00004596,2024-11-25 19:38:00+00:00,BTC,0.36,VENDA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.104010+00:00
BTCX-00004597,2024-11-25 14:32:00+00:00,BTC,0.1,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.104060+00:00
BTCX-00004598,2024-11-25 12:40:00+00:00,BTC,0.17,COMPRA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.104111+00:00
BTCX-00004599,2024-11-25 12:20:00+00:00,BTC,0.49,COMPRA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.104161+00:00
BTCX-00004600,2024-11-25 15:01:00+00:00,BTC,0.29,VENDA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.104212+00:00
BTCX-00004601,2024-11-26 18:16:00+00:00,BTC,0.19,VENDA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.104269+00:00
BTCX-00004602,2024-11-26 16:09:00+00:00,BTC,0.46,COMPRA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.104322+00:00
BTCX-00004603,2024-11-26 17:08:00+00:00,BTC,0.18,COMPRA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.104374+00:00
BTCX-00004604,2024-11-26 17:58:00+00:00,BTC,0.06,COMPRA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.104425+00:00
BTCX-00004605,2024-11-26 12:32:00+00:00,BTC,0.29,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.104476+00:00
BTCX-00004606,2024-11-26 15:09:00+00:00,BTC,0.03,VENDA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.104527+00:00
BTCX-00004607,2024-11-26 16:16:00+00:00,BTC,0.45,VENDA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.104578+00:00
BTCX-00004608,2024-11-26 12:50:00+00:00,BTC,0.23,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.104628+00:00
BTCX-00004609,2024-11-26 11:59:00+00:00,BTC,0.15,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.104679+00:00
BTCX-00004610,2024-11-26 09:18:00+00:00,BTC,0.06,COMPRA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.104729+00:00
BTCX-00004611,2024-11-26 17:08:00+00:00,BTC,0.36,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.104782+00:00
BTCX-00004612,2024-11-26 10:43:00+00:00,BTC,0.27,COMPRA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.104834+00:00
BTCX-00004613,2024-11-26 19:20:00+00:00,BTC,0.23,COMPRA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.104885+00:00
BTCX-00004614,2024-11-26 15:07:00+00:00,BTC,0.03,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.104935+00:00
BTCX-00004615,2024-11-26 11:14:00+00:00,BTC,0.04,VENDA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.104986+00:00
BTCX-00004616,2024-11-26 09:03:00+00:00,BTC,0.06,COMPRA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.105038+00:00
BTCX-00004617,2024-11-27 11:29:00+00:00,BTC,0.06,COMPRA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.105093+00:00
BTCX-00004618,2024-11-27 20:58:00+00:00,BTC,0.12,COMPRA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.105144+00:00
BTCX-00004619,2024-11-27 20:59:00+00:00,BTC,0.41,VENDA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.105194+00:00
BTCX-00004620,2024-11-27 10:08:00+00:00,BTC,0.02,VENDA,USD,C007,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.105245+00:00
BTCX-00004621,2024-11-27 14:00:00+00:00,BTC,0.32,VENDA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.105296+00:00
BTCX-00004622,2024-11-27 12:52:00+00:00,BTC,0.5,VENDA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.105348+00:00
BTCX-00004623,2024-11-27 20:02:00+00:00,BTC,0.2,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.105399+00:00
BTCX-00004624,2024-11-27 15:14:00+00:00,BTC,0.41,VENDA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.105452+00:00
BTCX-00004625,2024-11-27 10:39:00+00:00,BTC,0.06,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.105503+00:00
BTCX-00004626,2024-11-27 14:31:00+00:00,BTC,0.47,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.105554+00:00
BTCX-00004627,2024-11-27 16:54:00+00:00,BTC,0.1,VENDA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.105605+00:00
BTCX-00004628,2024-11-27 17:26:00+00:00,BTC,0.06,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.105655+00:00
BTCX-00004629,2024-11-27 11:10:00+00:00,BTC,0.21,COMPRA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.105707+00:00
BTCX-00004630,2024-11-27 11:52:00+00:00,BTC,0.3,COMPRA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.105759+00:00
BTCX-00004631,2024-11-27 09:32:00+00:00,BTC,0.26,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.105809+00:00
BTCX-00004632,2024-11-28 20:50:00+00:00,BTC,0.26,COMPRA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.105866+00:00
BTCX-00004633,2024-11-28 10:59:00+00:00,BTC,0.4,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.105919+00:00
BTCX-00004634,2024-11-28 16:32:00+00:00,BTC,0.18,VENDA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.105970+00:00
BTCX-00004635,2024-11-28 10:42:00+00:00,BTC,0.11,COMPRA,USD,C006,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.106025+00:00
BTCX-00004636,2024-11-28 14:00:00+00:00,BTC,0.03,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.106076+00:00
BTCX-00004637,2024-11-28 13:32:00+00:00,BTC,0.37,VENDA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.106126+00:00
BTCX-00004638,2024-11-28 11:15:00+00:00,BTC,0.21,VENDA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.106177+00:00
BTCX-00004639,2024-11-28 09:19:00+00:00,BTC,0.47,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.106227+00:00
BTCX-00004640,2024-11-28 17:09:00+00:00,BTC,0.08,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.106278+00:00
BTCX-00004641,2024-11-28 19:27:00+00:00,BTC,0.17,VENDA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.106329+00:00
BTCX-00004642,2024-11-28 13:36:00+00:00,BTC,0.12,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.106382+00:00
BTCX-00004643,2024-11-28 20:17:00+00:00,BTC,0.19,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.106434+00:00
BTCX-00004644,2024-11-28 19:45:00+00:00,BTC,0.4,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.106484+00:00
BTCX-00004645,2024-11-28 17:05:00+00:00,BTC,0.34,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.106535+00:00
BTCX-00004646,2024-11-29 19:27:00+00:00,BTC,0.15,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.106595+00:00
BTCX-00004647,2024-11-29 19:37:00+00:00,BTC,0.19,COMPRA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.106648+00:00
BTCX-00004648,2024-11-29 17:33:00+00:00,BTC,0.18,VENDA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.106699+00:00
BTCX-00004649,2024-11-29 15:25:00+00:00,BTC,0.17,COMPRA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.106751+00:00
BTCX-00004650,2024-11-29 10:02:00+00:00,BTC,0.12,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.106817+00:00
BTCX-00004651,2024-11-29 13:12:00+00:00,BTC,0.43,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.106871+00:00
BTCX-00004652,2024-11-29 11:15:00+00:00,BTC,0.02,COMPRA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.106922+00:00
BTCX-00004653,2024-11-29 09:19:00+00:00,BTC,0.4,VENDA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.106972+00:00
BTCX-00004654,2024-11-29 16:09:00+00:00,BTC,0.07,VENDA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.107023+00:00
BTCX-00004655,2024-11-29 12:10:00+00:00,BTC,0.04,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.107074+00:00
BTCX-00004656,2024-11-29 16:35:00+00:00,BTC,0.38,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.107128+00:00
BTCX-00004657,2024-11-29 13:02:00+00:00,BTC,0.01,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.107179+00:00
BTCX-00004658,2024-11-30 12:06:00+00:00,BTC,0.49,VENDA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.107238+00:00
BTCX-00004659,2024-11-30 18:52:00+00:00,BTC,0.3,VENDA,USD,C003,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.107290+00:00
BTCX-00004660,2024-11-30 10:56:00+00:00,BTC,0.41,VENDA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.107342+00:00
BTCX-00004661,2024-11-30 19:45:00+00:00,BTC,0.4,COMPRA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.107393+00:00
BTCX-00004662,2024-11-30 13:06:00+00:00,BTC,0.38,VENDA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.107444+00:00
BTCX-00004663,2024-11-30 17:21:00+00:00,BTC,0.24,COMPRA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.107495+00:00
BTCX-00004664,2024-11-30 10:13:00+00:00,BTC,0.29,VENDA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.107546+00:00
BTCX-00004665,2024-11-30 17:10:00+00:00,BTC,0.46,COMPRA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.107599+00:00
BTCX-00004666,2024-11-30 11:35:00+00:00,BTC,0.34,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.107651+00:00
BTCX-00004667,2024-11-30 09:30:00+00:00,BTC,0.09,VENDA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.107704+00:00
BTCX-00004668,2024-11-30 20:14:00+00:00,BTC,0.3,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.107754+00:00
BTCX-00004669,2024-11-30 15:01:00+00:00,BTC,0.36,COMPRA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.107807+00:00
BTCX-00004670,2024-12-01 11:57:00+00:00,BTC,0.13,VENDA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.107867+00:00
BTCX-00004671,2024-12-01 16:49:00+00:00,BTC,0.08,COMPRA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.107920+00:00
BTCX-00004672,2024-12-01 12:02:00+00:00,BTC,0.29,VENDA,USD,C006,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.107972+00:00
BTCX-00004673,2024-12-01 09:11:00+00:00,BTC,0.19,COMPRA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.108023+00:00
BTCX-00004674,2024-12-01 20:35:00+00:00,BTC,0.24,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.108075+00:00
BTCX-00004675,2024-12-01 09:00:00+00:00,BTC,0.11,VENDA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.108133+00:00
BTCX-00004676,2024-12-01 12:51:00+00:00,BTC,0.5,COMPRA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.108184+00:00
BTCX-00004677,2024-12-01 11:10:00+00:00,BTC,0.08,VENDA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.108235+00:00
BTCX-00004678,2024-12-01 15:38:00+00:00,BTC,0.43,VENDA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.108286+00:00
BTCX-00004679,2024-12-01 16:16:00+00:00,BTC,0.26,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.108339+00:00
BTCX-00004680,2024-12-01 16:43:00+00:00,BTC,0.44,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.108390+00:00
BTCX-00004681,2024-12-01 18:44:00+00:00,BTC,0.08,COMPRA,USD,C007,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.108441+00:00
BTCX-00004682,2024-12-01 20:47:00+00:00,BTC,0.1,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.108492+00:00
BTCX-00004683,2024-12-02 15:57:00+00:00,BTC,0.2,COMPRA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.108549+00:00
BTCX-00004684,2024-12-02 09:30:00+00:00,BTC,0.01,COMPRA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.108601+00:00
BTCX-00004685,2024-12-02 09:52:00+00:00,BTC,0.42,VENDA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.108652+00:00
BTCX-00004686,2024-12-02 12:44:00+00:00,BTC,0.48,COMPRA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.108707+00:00
BTCX-00004687,2024-12-02 12:36:00+00:00,BTC,0.09,VENDA,USD,C007,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.108760+00:00
BTCX-00004688,2024-12-02 17:04:00+00:00,BTC,0.15,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.108813+00:00
BTCX-00004689,2024-12-02 10:47:00+00:00,BTC,0.28,COMPRA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.108864+00:00
BTCX-00004690,2024-12-02 12:02:00+00:00,BTC,0.1,COMPRA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.108915+00:00
BTCX-00004691,2024-12-02 15:30:00+00:00,BTC,0.47,VENDA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.108968+00:00
BTCX-00004692,2024-12-02 15:44:00+00:00,BTC,0.19,VENDA,USD,C001,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.109019+00:00
BTCX-00004693,2024-12-02 12:42:00+00:00,BTC,0.4,VENDA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.109070+00:00
BTCX-00004694,2024-12-02 17:05:00+00:00,BTC,0.06,COMPRA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.109120+00:00
BTCX-00004695,2024-12-03 13:58:00+00:00,BTC,0.32,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.109177+00:00
BTCX-00004696,2024-12-03 16:32:00+00:00,BTC,0.38,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.109229+00:00
BTCX-00004697,2024-12-03 16:15:00+00:00,BTC,0.36,VENDA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.109280+00:00
BTCX-00004698,2024-12-03 10:08:00+00:00,BTC,0.35,COMPRA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.109330+00:00
BTCX-00004699,2024-12-03 14:51:00+00:00,BTC,0.07,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.109380+00:00
BTCX-00004700,2024-12-03 14:48:00+00:00,BTC,0.37,VENDA,USD,C006,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.109451+00:00
BTCX-00004701,2024-12-03 14:23:00+00:00,BTC,0.17,COMPRA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.109502+00:00
BTCX-00004702,2024-12-03 09:48:00+00:00,BTC,0.43,VENDA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.109552+00:00
BTCX-00004703,2024-12-03 20:24:00+00:00,BTC,0.02,COMPRA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.109604+00:00
BTCX-00004704,2024-12-03 15:48:00+00:00,BTC,0.48,VENDA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.109654+00:00
BTCX-00004705,2024-12-03 16:29:00+00:00,BTC,0.1,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.109705+00:00
BTCX-00004706,2024-12-03 16:06:00+00:00,BTC,0.02,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.109757+00:00
BTCX-00004707,2024-12-04 16:07:00+00:00,BTC,0.24,VENDA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.109815+00:00
BTCX-00004708,2024-12-04 16:34:00+00:00,BTC,0.42,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.109868+00:00
BTCX-00004709,2024-12-04 20:03:00+00:00,BTC,0.14,COMPRA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.109919+00:00
BTCX-00004710,2024-12-04 13:14:00+00:00,BTC,0.34,COMPRA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.109971+00:00
BTCX-00004711,2024-12-04 13:52:00+00:00,BTC,0.05,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.110021+00:00
BTCX-00004712,2024-12-04 20:29:00+00:00,BTC,0.43,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.110072+00:00
